,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Encoded_Genre
0,54.46932323278099,17.844777160838138,21.703059907465626,14.519364124090849,13.423234023231803,11.066389240180266,9.309926798704907,6.72664214729086,7.589960467460023,6.58224206358771,5.403850261633142,5.613378663233072,0
1,45.17858735482083,37.49096600157491,21.443954048867194,20.310508876078007,14.759490760267719,11.812844934943543,11.307011509037656,10.364855254880814,11.063656313727112,10.299152906786441,10.821282147871845,9.612559691145377,0
2,48.94971744122306,29.31795480995005,33.83329440588273,17.225485841182394,15.306172499346253,13.932012788000556,12.906843240221914,8.278564920062893,11.050502198282864,11.138021100829059,10.679482138036773,9.22185850527975,0
3,67.17245831419818,31.95286062345944,29.857333344211014,17.71943982030979,18.907280263337665,12.57422627653984,11.05282599026325,9.343302749666924,9.882856127942258,9.09706684536834,8.603992430123734,7.144665982253416,0
4,59.46668637047708,31.74256217278355,15.659879649046216,15.04827188633387,12.062945858920871,9.900047189888845,8.845527919446411,9.219272983556891,7.904895667531609,9.291760474216737,6.653652313577723,5.816521430752577,0
5,55.4583036191561,30.740267080588396,22.604176192804644,17.722315045063322,14.356292719841873,11.478263849291144,10.367362251571668,6.812679721124086,7.217852001985649,7.815513837504682,7.334460512906927,7.101452819983837,0
6,73.553870401476,28.64786891095783,24.029153678683087,18.562258183126882,14.914464097937536,10.836358731629923,11.244549892001258,9.26189770313678,9.783874871709967,8.69035201292724,9.84374825161646,8.087797834463847,0
7,77.67171056425961,39.455567344850415,25.200130889785154,23.194853031111077,24.782150241153335,18.018272942983856,10.878555259880955,9.776864716210497,9.220122178924651,9.604461224638296,7.361424129380811,8.61916650096449,0
8,120.46242529099783,46.54166771425758,32.030459262906454,16.669532260141462,26.662508273332435,14.623156781637936,17.523694621196913,14.91603120158319,11.709966386379307,11.4722721521957,12.510062547446113,10.951208703537205,0
9,76.63478752847918,33.82636985811569,23.20195592647156,15.014301654493716,12.810907022487928,11.624528580049404,9.971442033539134,10.527298527592322,10.819053874320463,9.017570738292195,7.9013214084799,9.084025540394752,0
10,39.480903634095824,18.363886796322802,10.92952113286706,11.196472417149659,9.66691716101385,8.084581633365772,8.039799519364871,6.7322136593397355,7.869621220991591,7.120478114863891,7.544535478335978,6.709103583764785,0
11,18.604220064889777,31.877464762133666,15.662498169923674,13.983561505048918,11.324079749705508,9.79402276153203,7.331288048270203,7.233848866792693,9.860725664289253,8.816015469608773,7.9526175163980914,6.477706902958366,0
12,115.69314168804598,48.67510198431446,42.230214219137785,33.47699117338068,24.003451259290024,19.61704479288873,16.47924195149768,12.295837437810604,11.954725764637447,12.110265211776692,13.71474004203547,12.396614225163912,0
13,87.33891782679918,38.318593228902955,49.72653714606152,27.538152667731282,24.645448879410242,18.155144032683587,15.827461738063318,12.057041621582755,11.139617083745033,10.236407832532887,9.294411790562647,8.948905408482515,0
14,42.10487604028732,34.35647197405855,24.74794565215438,21.460933909171565,20.641768393273008,17.425232487605577,14.019675495703515,12.905486751253807,14.014298288089066,10.20424111937806,8.97590605413909,7.663370808337624,0
15,96.73910275876071,57.63481704912805,30.212563522585835,25.477500504116506,22.34793865321086,16.539575270878288,15.373999724178352,11.498496642871608,10.406941306043523,8.925894235529839,7.754102370169033,7.660882017740068,0
16,65.85312456087027,41.720048822751586,12.899268702004537,18.632928631372124,13.437386216278686,12.881265173858663,13.865263189284912,10.06860725998542,12.62242461680492,7.694624177210382,6.56415471122885,7.5823581683931796,0
17,50.22648240597161,30.487865824833857,17.69536041239346,12.048063278005019,13.231971765555105,10.262114433621207,9.55539967940779,9.96528796880213,10.220476399977889,9.394934998109417,8.079824084027777,9.246120137922507,0
18,47.862651530823626,30.385374610961044,19.506969520623958,9.449126957703848,10.645099968015213,9.925111598118903,8.539206384322759,9.336279945030363,6.842210640984511,9.606973420465902,7.8406464071327315,8.615656791081078,0
19,38.941553479935095,24.918423190316943,19.896821380285058,10.687593181939667,9.449891458577117,7.735786335453149,7.814128056677155,8.168332665468867,8.9837412664268,6.204794704196018,6.115913415918326,6.993863113029044,0
20,200.35037987900148,40.00230910909627,26.292646011617073,14.418981199655356,23.00885297162817,9.90462993706678,17.032754146140785,8.778411975233297,13.86285205652321,11.121272790540496,12.716165557206038,8.683277812814469,0
21,62.03765948806632,47.31930839181144,28.417865864787256,17.712005235643776,19.2138443755457,17.47343163312329,11.670236519430569,10.043185476451487,12.656855150931191,14.807671265500387,12.931734067229412,8.62413827147922,0
22,40.020064044096806,29.814997901357742,12.119266919736171,13.199115089391924,11.631790135187007,8.910522952293269,7.654925244227834,8.450958612316759,7.261335130342657,6.551803304826095,6.454072553266336,5.982336949574316,0
23,50.90032496062216,23.65467963161398,14.513747821940896,12.987502127807302,12.786859490840737,11.432801974481224,9.761949671119547,11.150031823988996,9.064711360928177,10.971072942364835,7.523121506952021,7.042191564205197,0
24,58.64481708069599,38.06471432015586,29.83504266939713,22.507528323977027,19.554068569214678,11.882898769032508,10.93403495130853,8.20604325765749,8.239628227702283,7.797769770255858,7.413132798136693,6.731401049735953,0
25,69.6431388790507,32.324785943330184,21.05208635575259,16.74300337421147,14.428869509994797,16.41661849756985,12.398521424202723,11.94005857661906,11.573411067111625,10.418615717744007,9.589040169036709,8.279223958347838,0
26,22.092329020507016,15.45399445746894,14.536637448490515,8.0845388257847,9.058161609503328,11.881935474531803,6.073911746762529,6.130853939021946,4.553626917774698,5.459030364316908,6.977219132991913,4.9506882286489855,0
27,33.01957236022921,16.817714283409565,13.43667287331852,12.96917097192233,8.112824122927083,6.792789713141619,7.295176284243533,6.815249469828093,6.229073219036584,6.7350126005956,6.972462552216828,5.984380673571852,0
28,18.278966996743613,9.752051016179953,11.11718674066907,13.616365782821852,8.776449232138864,6.662302045065597,7.0892775778655786,5.297913344206699,5.402337095611397,4.636279569418866,4.548505188917129,4.58852650874122,0
29,33.937278229851245,10.001509314679064,11.462253555887978,7.824819394036875,12.911933817896074,8.044275929024336,7.002518354345412,6.731493526121781,7.113785664093259,7.72515876518882,4.900689562031402,5.065778286923571,0
30,94.45330080480451,37.71971493293416,51.89660906746157,24.340552122459346,22.278667105432778,17.668222754521143,14.76314192231071,13.712365157875452,12.002641578147745,11.696221854222596,12.524629137194315,11.175820104843735,0
31,121.65405531541279,42.132611312769626,32.40752938838754,17.79541653739853,18.634585849469556,13.77405206761898,13.040480556073911,9.286617905962492,9.674422476878583,8.40052830314364,9.312513697722903,7.240967102860641,0
32,27.62437867242053,56.964357202036986,59.33652244613095,15.338739716865819,19.73585477241334,6.746710710652251,8.867968506046706,8.765172640054894,8.602633282222612,8.052917261156509,8.202840489084556,5.247019222145837,0
33,69.65199725408799,41.25996156547241,20.0882386234779,22.011036879477107,20.12764828261681,17.858979947728038,11.162157296117705,12.849443505579181,12.260998014570673,9.94439484578392,10.579681412338992,10.092664258882854,0
34,47.69154803278338,27.81612136172724,20.474846736811372,14.631797065296109,14.214154523145599,11.591373630911903,9.74341898916327,9.064559527910061,7.911006731767707,7.07293459779279,6.625429704945944,6.605876638435003,0
35,63.09728339415679,32.96143291644946,29.155641239519632,26.644391539190433,19.646573264898915,20.28669907509289,13.358128635117092,14.367561635619197,9.733864977440916,10.145684519472054,10.567908834068588,9.1856515320115,0
36,66.17622836794034,20.28285494259476,14.912439714582277,11.344818423599891,10.957744532677674,9.117965830060955,8.448404875402447,8.944136962699016,8.133548006549193,7.5630631895654465,6.822501437103517,6.7772649771545055,0
37,117.11772030638517,28.935299853768747,13.200390835946909,12.761115117677193,11.257312077045295,10.152412416245602,8.297456067148552,8.801227738705483,7.955855967355001,8.272843518395208,7.672254894710148,6.644176402591884,0
38,93.5060804484957,40.98574665789416,24.89820731120903,20.860983023419372,13.21373747338931,10.287505409914617,12.204745582713064,9.47066768525987,8.811228753104094,7.740648405748645,9.382549410397504,7.502427628541866,0
39,78.5387447983339,47.30117424935368,34.20206956469806,16.583162088626302,21.583164266623893,12.763314475018571,10.382116757634801,11.498830373286319,13.10710691627201,10.327978325648191,10.738902174770487,11.201304507858058,0
40,54.492425972849695,23.721946008004153,20.897878179449428,18.160467331842284,13.822900863100894,10.892257850701778,10.24020232186796,8.214345197070594,7.948248171848596,7.692050110948154,7.979811027127398,7.190185729170475,0
41,63.820264019786464,44.23853247826706,24.38073683382303,33.54464529300482,19.64285602290984,13.235882050077244,10.225932690715252,15.080623688980122,8.34640417866727,8.374094277480033,7.09743400101622,7.33242765033068,0
42,38.97001586123645,20.48232814277787,15.146149713989628,10.849667708116833,13.5429520976967,11.081152056521049,10.145937442859424,8.311708839661952,7.573886817868,8.408315995945882,7.496731419879353,7.4008081872518945,0
43,102.03211559256236,47.12680559712841,26.05643272067973,18.965689235668002,14.302632963496308,11.316144447039349,11.619666855779204,11.033456213458013,11.304739574183472,13.138265057443952,10.990115370979261,10.984661372776053,0
44,96.97708939488594,25.393930506805294,20.53094394263306,17.30993112454919,13.333061099261403,11.296556698453374,12.965980078499875,15.185409387074916,9.800554702183515,10.502939465687115,9.123941413784657,12.077874041482358,0
45,38.93276731482031,23.15343561940199,19.10778452342096,13.959811957688121,13.760741209069266,9.847137521029746,8.337033180112265,14.092277490026268,8.624203078169565,6.73331446457615,7.59087986279433,6.593662417251635,0
46,69.65766984066165,30.42913731519876,21.596417329471326,22.11204737170641,20.008563222381287,13.493647585904329,11.450778072957245,9.782217589816515,8.893888563052831,9.22610047965348,8.39849915212409,7.732399481945942,0
47,68.75485001539097,21.686382884358643,16.235070533771076,15.614975198666558,13.830876808968695,13.031580753649356,13.849583624021163,9.058960031408462,10.697112431540052,8.269034258941016,7.9294320126185545,5.770391801508922,0
48,59.40582469913646,34.54055591841951,37.22567444792937,22.94358678433477,17.156117185913576,13.779727194110786,14.38778555723894,10.523957603907446,11.346019975279741,9.072432695685716,7.0473191649081794,8.502609324041194,0
49,117.70748902595565,44.526179378830804,25.957014569816742,20.245453641563117,19.345374352376663,16.514872428056712,15.291489068531959,11.906159788525823,10.91186339444655,11.585715868866584,10.277528050041731,9.53492480234403,0
50,114.06991118792332,46.68363397223246,25.467636711286225,23.96913549399982,16.802120645266903,11.924488404297684,14.478799134108968,12.448559693893428,8.57058846192446,8.71905239346352,6.908696548823929,6.703767842610732,0
51,20.6743444037012,13.12896848151848,10.07615840084007,11.142532366111595,8.210037148799854,9.397914220019896,8.74587356421328,11.489685634450463,8.312254829732998,7.601447278171296,6.776054548806009,5.706545172906298,0
52,17.582458421588516,12.449864200558165,18.102736985512735,12.689247851570173,11.821986001869323,11.529762417683305,9.00924652140215,9.331407504764279,8.992650829822276,8.740165227040562,8.206607348711724,9.727973455035894,0
53,19.088959624345666,9.233458734307693,11.466504651510613,8.509757500343692,6.3086937430556596,7.481340951563702,12.405431904152955,7.814130460983955,5.411940586770572,5.862797455703099,6.244497854759035,8.401914348000345,0
54,33.039189651303836,10.601002737375051,19.548885829626478,6.697755925548005,13.731962006573289,12.264672766694673,12.11812082397881,13.78399993010889,7.38514374088019,6.931838931184952,7.609242811763683,7.41332798334741,0
55,76.61461131840814,32.8328426639095,22.61336409135538,19.09870054172319,17.520699308813647,13.98396479840264,10.754327252010423,10.878410932531965,10.276629355186538,12.258048661240062,13.099736331756704,10.21069092175725,0
56,113.0431551738717,45.60351527786387,26.97395044389811,22.46387447168709,19.93656464066716,12.4740284454008,12.958113293397483,11.447295026684985,10.183582248990094,10.753554677604454,8.74554805400978,9.144856631927784,0
57,48.34075866490414,38.483747013194545,22.00032432709485,16.05248280197092,9.552716165227372,12.010742031663755,7.3325478700414415,8.009072257839833,7.557708135216903,6.217550193162674,5.727750341746114,6.9103180147524945,0
58,94.85951530096195,47.32511639253004,37.7799005375598,22.588313593836453,17.837876823847317,13.982679786679993,15.253415578281995,11.734893916634263,11.12545850738012,9.680269000419417,9.230208826533008,10.202219869003347,0
59,103.46075896862749,43.4589032964769,33.379032703445546,21.13937814704427,11.981142500760951,14.454137970634712,15.21630769643359,10.703310941511106,15.011796773964257,12.692362723488074,9.874271223033878,8.688742288374701,0
60,53.62466047680134,25.30294727684819,22.88682862800811,23.518357771987283,13.117112966414023,9.66228396315125,13.193074163908445,7.933891297524547,8.596808322073525,10.158894878812244,11.312928940485458,6.5821928414736615,0
61,45.79231660575332,30.897498920452303,19.71732228247357,14.693882546764845,16.98055781900498,10.309660742814177,10.706360732463448,11.417542458343243,8.606789488470474,8.052819507589136,9.332125298514164,9.465567171477598,0
62,54.96174157729862,26.759797060164075,20.903270687551718,16.595063389740055,16.949126071173076,12.583905944080277,14.24958839268865,12.596294455435634,15.38134577928611,11.952061855188255,12.536054220388777,11.7288934064677,0
63,50.263740264813585,31.08281098319047,24.139594306043097,16.140991001451717,20.474119458155197,17.360622459025365,13.832127162019015,9.880147297975682,10.332692118654576,9.954593823997273,11.183964521990543,8.303711954112888,0
64,98.38816840459921,54.17768390607061,21.747199690048653,18.735300622449937,15.024489844405837,12.572727425006333,11.236813369028125,11.270033975819574,9.313772646240293,7.701336647807468,7.379643991692711,7.2659707836720155,0
65,93.31941020472976,43.12857949903039,39.40547489849233,18.896243183655255,13.899804307900503,11.821704296436582,10.05685668097558,8.563019693131071,8.179924668723437,7.491226039224571,7.7962886400137075,8.00860870746887,0
